val_ids;val_gt_size;dumbpredwtags;dumbprednotags;dumbpredselect
Subj_10_218.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_219.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_22.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_220.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_221.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_222.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_223.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_224.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_225.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_226.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_227.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_228.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_229.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_23.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_230.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_231.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_232.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_233.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_234.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_235.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_236.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_237.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_24.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_247.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_248.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_249.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_25.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_250.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_251.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_252.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_253.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_254.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_255.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_26.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_27.png;[65524,12];[64957, 579];[64957,579];[0,0]
Subj_10_28.png;[65510,26];[64957, 579];[64957,579];[65536,0]
Subj_10_29.png;[65486,50];[64957, 579];[64957,579];[0,0]
Subj_10_3.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_30.png;[65457,79];[64957, 579];[64957,579];[0,0]
Subj_10_31.png;[65416,120];[64957, 579];[64957,579];[0,0]
Subj_10_32.png;[65372,164];[64957, 579];[64957,579];[64957,579]
Subj_10_33.png;[65328,208];[64957, 579];[64957,579];[64957,579]
Subj_10_34.png;[65281,255];[64957, 579];[64957,579];[64957,579]
Subj_10_35.png;[65234,302];[64957, 579];[64957,579];[64957,579]
Subj_10_36.png;[65194,342];[64957, 579];[64957,579];[64957,579]
Subj_10_37.png;[65154,382];[64957, 579];[64957,579];[64957,579]
Subj_10_38.png;[65124,412];[64957, 579];[64957,579];[64957,579]
Subj_10_39.png;[65143,393];[64957, 579];[64957,579];[64957,579]
Subj_10_4.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_40.png;[65164,372];[64957, 579];[64957,579];[64957,579]
Subj_10_41.png;[65175,361];[64957, 579];[64957,579];[64957,579]
Subj_10_42.png;[65192,344];[64957, 579];[64957,579];[64957,579]
Subj_10_43.png;[65226,310];[64957, 579];[64957,579];[64957,579]
Subj_10_44.png;[65266,270];[64957, 579];[64957,579];[64957,579]
Subj_10_45.png;[65318,218];[64957, 579];[64957,579];[0,0]
Subj_10_46.png;[65389,147];[64957, 579];[64957,579];[0,0]
Subj_10_47.png;[65462,74];[64957, 579];[64957,579];[64957,579]
Subj_10_48.png;[65523,13];[64957, 579];[64957,579];[0,0]
Subj_10_49.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_5.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_50.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_51.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_52.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_53.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_54.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_55.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_56.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_57.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_58.png;[65535,1];[64957, 579];[64957,579];[65536,0]
Subj_10_59.png;[65514,22];[64957, 579];[64957,579];[0,0]
Subj_10_6.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_60.png;[65463,73];[64957, 579];[64957,579];[0,0]
Subj_10_61.png;[65347,189];[64957, 579];[64957,579];[64957,579]
Subj_10_62.png;[65170,366];[64957, 579];[64957,579];[64957,579]
Subj_10_63.png;[65099,437];[64957, 579];[64957,579];[64957,579]
Subj_10_64.png;[65027,509];[64957, 579];[64957,579];[64957,579]
Subj_10_65.png;[64944,592];[64957, 579];[64957,579];[64957,579]
Subj_10_66.png;[64914,622];[64957, 579];[64957,579];[64957,579]
Subj_10_67.png;[64897,639];[64957, 579];[64957,579];[64957,579]
Subj_10_68.png;[64896,640];[64957, 579];[64957,579];[64957,579]
Subj_10_69.png;[64901,635];[64957, 579];[64957,579];[64957,579]
Subj_10_7.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_70.png;[64993,543];[64957, 579];[64957,579];[64957,579]
Subj_10_71.png;[65181,355];[64957, 579];[64957,579];[64957,579]
Subj_10_72.png;[65293,243];[64957, 579];[64957,579];[64957,579]
Subj_10_73.png;[65424,112];[64957, 579];[64957,579];[0,0]
Subj_10_74.png;[65526,10];[64957, 579];[64957,579];[64957,579]
Subj_10_75.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_76.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_77.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_78.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_79.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_8.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_80.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_81.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_82.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_83.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_84.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_85.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_86.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_87.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_88.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_89.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_9.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_10_90.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_10_91.png;[65503,33];[64957, 579];[64957,579];[0,0]
Subj_10_92.png;[65355,181];[64957, 579];[64957,579];[0,0]
Subj_10_93.png;[65021,515];[64957, 579];[64957,579];[64957,579]
Subj_10_94.png;[64934,602];[64957, 579];[64957,579];[64957,579]
Subj_10_95.png;[64904,632];[64957, 579];[64957,579];[64957,579]
Subj_10_96.png;[64899,637];[64957, 579];[64957,579];[64957,579]
Subj_10_97.png;[64901,635];[64957, 579];[64957,579];[64957,579]
Subj_10_98.png;[64901,635];[64957, 579];[64957,579];[64957,579]
Subj_10_99.png;[64910,626];[64957, 579];[64957,579];[64957,579]
Subj_11_0.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_1.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_10.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_100.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_101.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_102.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_103.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_104.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_105.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_106.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_107.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_108.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_109.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_11.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_110.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_111.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_112.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_113.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_114.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_115.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_116.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_117.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_118.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_119.png;[65438,98];[64957, 579];[64957,579];[0,0]
Subj_11_12.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_120.png;[65066,470];[64957, 579];[64957,579];[64957,579]
Subj_11_121.png;[64944,592];[64957, 579];[64957,579];[64957,579]
Subj_11_122.png;[64914,622];[64957, 579];[64957,579];[64957,579]
Subj_11_123.png;[64902,634];[64957, 579];[64957,579];[64957,579]
Subj_11_124.png;[64902,634];[64957, 579];[64957,579];[64957,579]
Subj_11_125.png;[64913,623];[64957, 579];[64957,579];[0,0]
Subj_11_126.png;[64976,560];[64957, 579];[64957,579];[64957,579]
Subj_11_127.png;[65262,274];[64957, 579];[64957,579];[64957,579]
Subj_11_128.png;[65525,11];[64957, 579];[64957,579];[0,0]
Subj_11_129.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_13.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_130.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_131.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_132.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_133.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_134.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_135.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_136.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_137.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_138.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_139.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_14.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_140.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_141.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_142.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_143.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_144.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_145.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_146.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_147.png;[65513,23];[64957, 579];[64957,579];[0,0]
Subj_11_148.png;[65356,180];[64957, 579];[64957,579];[64957,579]
Subj_11_149.png;[65095,441];[64957, 579];[64957,579];[64957,579]
Subj_11_15.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_150.png;[64966,570];[64957, 579];[64957,579];[64957,579]
Subj_11_151.png;[64938,598];[64957, 579];[64957,579];[64957,579]
Subj_11_152.png;[64949,587];[64957, 579];[64957,579];[64957,579]
Subj_11_153.png;[64972,564];[64957, 579];[64957,579];[64957,579]
Subj_11_154.png;[65070,466];[64957, 579];[64957,579];[64957,579]
Subj_11_155.png;[65244,292];[64957, 579];[64957,579];[64957,579]
Subj_11_156.png;[65455,81];[64957, 579];[64957,579];[0,0]
Subj_11_157.png;[65534,2];[64957, 579];[64957,579];[0,0]
Subj_11_158.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_159.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_16.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_160.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_161.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_162.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_163.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_164.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_165.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_166.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_167.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_168.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_169.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_17.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_170.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_171.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_172.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_173.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_174.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_175.png;[65486,50];[64957, 579];[64957,579];[64957,579]
Subj_11_176.png;[65244,292];[64957, 579];[64957,579];[64957,579]
Subj_11_177.png;[65075,461];[64957, 579];[64957,579];[64957,579]
Subj_11_178.png;[65009,527];[64957, 579];[64957,579];[64957,579]
Subj_11_179.png;[65018,518];[64957, 579];[64957,579];[64957,579]
Subj_11_18.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_180.png;[65116,420];[64957, 579];[64957,579];[64957,579]
Subj_11_181.png;[65233,303];[64957, 579];[64957,579];[64957,579]
Subj_11_182.png;[65399,137];[64957, 579];[64957,579];[64957,579]
Subj_11_183.png;[65519,17];[64957, 579];[64957,579];[64957,579]
Subj_11_184.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_185.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_186.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_187.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_188.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_189.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_19.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_190.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_191.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_192.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_193.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_194.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_195.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_196.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_197.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_198.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_199.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_2.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_20.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_200.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_201.png;[65509,27];[64957, 579];[64957,579];[0,0]
Subj_11_202.png;[65217,319];[64957, 579];[64957,579];[64957,579]
Subj_11_203.png;[65095,441];[64957, 579];[64957,579];[64957,579]
Subj_11_204.png;[65089,447];[64957, 579];[64957,579];[64957,579]
Subj_11_205.png;[65144,392];[64957, 579];[64957,579];[64957,579]
Subj_11_206.png;[65333,203];[64957, 579];[64957,579];[0,0]
Subj_11_207.png;[65500,36];[64957, 579];[64957,579];[0,0]
Subj_11_208.png;[65534,2];[64957, 579];[64957,579];[65536,0]
Subj_11_209.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_21.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_210.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_211.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_212.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_213.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_214.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_215.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_216.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_217.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_218.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_219.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_22.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_220.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_221.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_222.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_223.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_224.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_225.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_226.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_227.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_228.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_229.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_23.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_230.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_231.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_232.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_233.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_234.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_235.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_236.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_237.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_238.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_239.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_24.png;[65529,7];[64957, 579];[64957,579];[65536,0]
Subj_11_240.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_241.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_242.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_243.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_244.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_245.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_246.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_247.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_248.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_249.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_25.png;[65508,28];[64957, 579];[64957,579];[65536,0]
Subj_11_250.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_251.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_252.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_253.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_254.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_255.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_26.png;[65472,64];[64957, 579];[64957,579];[65536,0]
Subj_11_27.png;[65435,101];[64957, 579];[64957,579];[0,0]
Subj_11_28.png;[65393,143];[64957, 579];[64957,579];[0,0]
Subj_11_29.png;[65343,193];[64957, 579];[64957,579];[64957,579]
Subj_11_3.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_30.png;[65300,236];[64957, 579];[64957,579];[64957,579]
Subj_11_31.png;[65249,287];[64957, 579];[64957,579];[64957,579]
Subj_11_32.png;[65204,332];[64957, 579];[64957,579];[64957,579]
Subj_11_33.png;[65161,375];[64957, 579];[64957,579];[64957,579]
Subj_11_34.png;[65122,414];[64957, 579];[64957,579];[64957,579]
Subj_11_35.png;[65107,429];[64957, 579];[64957,579];[64957,579]
Subj_11_36.png;[65173,363];[64957, 579];[64957,579];[64957,579]
Subj_11_37.png;[65202,334];[64957, 579];[64957,579];[64957,579]
Subj_11_38.png;[65213,323];[64957, 579];[64957,579];[64957,579]
Subj_11_39.png;[65228,308];[64957, 579];[64957,579];[64957,579]
Subj_11_4.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_40.png;[65261,275];[64957, 579];[64957,579];[64957,579]
Subj_11_41.png;[65315,221];[64957, 579];[64957,579];[64957,579]
Subj_11_42.png;[65371,165];[64957, 579];[64957,579];[64957,579]
Subj_11_43.png;[65457,79];[64957, 579];[64957,579];[64957,579]
Subj_11_44.png;[65522,14];[64957, 579];[64957,579];[0,0]
Subj_11_45.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_46.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_47.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_48.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_49.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_5.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_50.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_51.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_52.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_53.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_54.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_55.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_56.png;[65521,15];[64957, 579];[64957,579];[0,0]
Subj_11_57.png;[65466,70];[64957, 579];[64957,579];[64957,579]
Subj_11_58.png;[65310,226];[64957, 579];[64957,579];[64957,579]
Subj_11_59.png;[65168,368];[64957, 579];[64957,579];[64957,579]
Subj_11_6.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_60.png;[65083,453];[64957, 579];[64957,579];[64957,579]
Subj_11_61.png;[65010,526];[64957, 579];[64957,579];[64957,579]
Subj_11_62.png;[64949,587];[64957, 579];[64957,579];[64957,579]
Subj_11_63.png;[64897,639];[64957, 579];[64957,579];[64957,579]
Subj_11_64.png;[64871,665];[64957, 579];[64957,579];[64957,579]
Subj_11_65.png;[64862,674];[64957, 579];[64957,579];[64957,579]
Subj_11_66.png;[64862,674];[64957, 579];[64957,579];[64957,579]
Subj_11_67.png;[65033,503];[64957, 579];[64957,579];[64957,579]
Subj_11_68.png;[65221,315];[64957, 579];[64957,579];[64957,579]
Subj_11_69.png;[65346,190];[64957, 579];[64957,579];[64957,579]
Subj_11_7.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_70.png;[65507,29];[64957, 579];[64957,579];[64957,579]
Subj_11_71.png;[65536,0];[65536, 0];[64957,579];[64957,579]
Subj_11_72.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_73.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_74.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_75.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_76.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_77.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_78.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_79.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_8.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_80.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_81.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_82.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_83.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_84.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_85.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_86.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_87.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_88.png;[65536,0];[65536, 0];[64957,579];[65536,0]
Subj_11_89.png;[65498,38];[64957, 579];[64957,579];[0,0]
Subj_11_9.png;[65536,0];[65536, 0];[64957,579];[0,0]
Subj_11_90.png;[65112,424];[64957, 579];[64957,579];[64957,579]
Subj_11_91.png;[64971,565];[64957, 579];[64957,579];[64957,579]
